Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Supplier Selection in a Construction Company Using Fuzzy AHP and Fuzzy TOPSIS","Intelligent and Fuzzy Techniques in Big Data Analytics and Decision Making","","","","10.1007/978-3-030-23756-1_60","Ayse Nur KarabayirAhmet Reha BotsaliYildiz KoseEmre Cevikcan","2020","http://link.springer.com/chapter/10.1007/978-3-030-23756-1_60","Chapter"
"Evaluating Innovation Projects in Air Cargo Sector with Fuzzy COPRAS","Intelligent and Fuzzy Techniques in Big Data Analytics and Decision Making","","","","10.1007/978-3-030-23756-1_84","A. Cagri TolgaGul Durak","2020","http://link.springer.com/chapter/10.1007/978-3-030-23756-1_84","Chapter"
"Smart Climate Resilient and Efficient Integrated Waste to Clean Energy System in a Developing Country: Industry 4.0","African Handbook of Climate Change Adaptation","","","","10.1007/978-3-030-42091-8_69-1","Anthony Njuguna MatheriBelaid MohamedJane Catherine Ngila","2020","http://link.springer.com/referenceworkentry/10.1007/978-3-030-42091-8_69-1","ReferenceWorkEntry"
"Cross Domain Recommendations Based on the Application of Fuzzy AHP and Fuzzy Inference Method in Establishing Transdisciplinary Collaborations","Computational and Experimental Simulations in Engineering","","","","10.1007/978-3-030-27053-7_36","Maslina Binti ZolkepliTeh Noranis Binti Mohd. Aris","2020","http://link.springer.com/chapter/10.1007/978-3-030-27053-7_36","Chapter"
"A novel group decision making model based on neutrosophic sets for heart disease diagnosis","Multimedia Tools and Applications","","79","15 - 16","10.1007/s11042-019-07742-7","Mohamed Abdel-BassetAbduallah GamalGunasekaran ManogaranLe Hoang SonHoang Viet Long","2020","http://link.springer.com/article/10.1007/s11042-019-07742-7","Article"
"AI Introduction","Deploying AI in the Enterprise","","","","10.1007/978-1-4842-6206-1_1","Eberhard HechlerMartin OberhoferThomas Schaeck","2020","http://link.springer.com/chapter/10.1007/978-1-4842-6206-1_1","Chapter"
"Research on manufacturing service combination optimization based on neural network and multi-attribute decision making","Neural Computing and Applications","","32","6","10.1007/s00521-019-04241-6","Mei YangHai ZhuKai Guo","2020","http://link.springer.com/article/10.1007/s00521-019-04241-6","Article"
"Environmental Policy: The Current Paradigm","Environmental Public Policy Making Exposed","","","","10.1007/978-3-030-32130-7_1","Cynthia H. StahlAlan J. Cimorelli","2020","http://link.springer.com/chapter/10.1007/978-3-030-32130-7_1","Chapter"
"Smart design engineering: a literature review of the impact of the 4th industrial revolution on product design and development","Research in Engineering Design","","31","2","10.1007/s00163-020-00330-z","Marcus Vinicius Pereira PessôaJuan Manuel Jauregui Becker","2020","http://link.springer.com/article/10.1007/s00163-020-00330-z","Article"
"KCSS: Kubernetes container scheduling strategy","The Journal of Supercomputing","","","","10.1007/s11227-020-03427-3","Tarek Menouer","2020","http://link.springer.com/article/10.1007/s11227-020-03427-3","Article"
"Citation Analysis of Fuzzy Set Theory Journals: Bibliometric Insights About Authors and Research Areas","International Journal of Fuzzy Systems","","","","10.1007/s40815-020-00924-8","Víctor G. Alfaro-GarcíaJosé M. MerigóWitold PedryczRodrigo Gómez Monge","2020","http://link.springer.com/article/10.1007/s40815-020-00924-8","Article"
"Opportunistic scheduling and resources consolidation system based on a new economic model","The Journal of Supercomputing","","76","12","10.1007/s11227-020-03231-z","Tarek MenouerChristophe CérinChing-Hsien Hsu","2020","http://link.springer.com/article/10.1007/s11227-020-03231-z","Article"
"Advancement of Data Analysis and Mining, Decision Support System, and Computing Science Based on the Thirteenth ICMSEM Proceedings","Proceedings of the Thirteenth International Conference on Management Science and Engineering Management","","","","10.1007/978-3-030-21248-3_1","Jiuping Xu","2020","http://link.springer.com/chapter/10.1007/978-3-030-21248-3_1","Chapter"
"Gully Erosion Susceptibility Assessment Through the SVM Machine Learning Algorithm (SVM-MLA)","Gully Erosion Studies from India and Surrounding Regions","","","","10.1007/978-3-030-23243-6_28","Hamid Reza PourghasemiAmiya GayenSk. Mafizul HaqueShibiao Bai","2020","http://link.springer.com/chapter/10.1007/978-3-030-23243-6_28","Chapter"
"Cloud Allocation and Consolidation Based on a Scalability Metric","Algorithms and Architectures for Parallel Processing","","","","10.1007/978-3-030-60248-2_26","Tarek MenouerAmina KhedimiChristophe CérinCongfeng Jiang","2020","http://link.springer.com/chapter/10.1007/978-3-030-60248-2_26","Chapter"
"k-dominant Skyline query algorithm for dynamic datasets","Frontiers of Computer Science","","15","1","10.1007/s11704-020-9246-2","Zhiyun ZhengKe RuanMengyao YuXingjin ZhangNing WangDun Li","2020","http://link.springer.com/article/10.1007/s11704-020-9246-2","Article"
"An advanced artificial intelligence technique for resource allocation by investigating and scheduling parallel-distributed request/response handling","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-020-02334-y","R. GeethaV. Parthasarathy","2020","http://link.springer.com/article/10.1007/s12652-020-02334-y","Article"
"Neutrosophic TOPSIS Method for Technology Evaluation of Unmanned Aerial Vehicles (UAVs)","Intelligent and Fuzzy Techniques in Big Data Analytics and Decision Making","","","","10.1007/978-3-030-23756-1_80","Ali Karaşanİhsan Kaya","2020","http://link.springer.com/chapter/10.1007/978-3-030-23756-1_80","Chapter"
"Decision-Making in Hybrid Wind Farms","Decision and Control in Hybrid Wind Farms","","","","10.1007/978-981-15-0275-0_3","Harsh S. DhimanDipankar Deb","2020","http://link.springer.com/chapter/10.1007/978-981-15-0275-0_3","Chapter"
"Intelligent Observatory System on Information Technologies, Social Networks and Infrared to Analyze and Predict Social Mutations","Advanced Intelligent Systems for Sustainable Development (AI2SD’2019)","","","","10.1007/978-3-030-36671-1_35","Israel EzznatiLoubna CherratMostafa Ezziyyani","2020","http://link.springer.com/chapter/10.1007/978-3-030-36671-1_35","Chapter"
"A systematic survey on collaborator finding systems in scientific social networks","Knowledge and Information Systems","","62","10","10.1007/s10115-020-01483-y","Zahra RoozbahaniJalal RezaeenourHanif EmamgholizadehAmir Jalaly Bidgoly","2020","http://link.springer.com/article/10.1007/s10115-020-01483-y","Article"
"Assets management on electrical grid using Faster-RCNN","Annals of Operations Research","","","","10.1007/s10479-020-03650-4","Jules Raymond KalaDidier Michael KreArmelle N’Guessan GnassouJean Robert Kamdjoug KalaYves Melaine Akpablin AkpablinTiorna Coulibaly","2020","http://link.springer.com/article/10.1007/s10479-020-03650-4","Article"
"A Quantitative Analysis of Oil Port Sustainability Frameworks","The Sustainability of Oil Ports","","","","10.1007/978-3-030-41520-4_5","Xuemuge WangMichael RoeShaofeng Liu","2020","http://link.springer.com/chapter/10.1007/978-3-030-41520-4_5","Chapter"
"A Novel Framework of Artificial Intelligent Geologic Hazards Detection Over Comprehensive Remote Sensing","Proceedings of the 6th China High Resolution Earth Observation Conference (CHREOC 2019)","","","","10.1007/978-981-15-3947-3_35","Yueying ZhangHaonan RanYuexing PengYu Zheng","2020","http://link.springer.com/chapter/10.1007/978-981-15-3947-3_35","Chapter"
"Efficient offloading schemes using Markovian models: a literature review","Computing","","102","7","10.1007/s00607-020-00812-x","Mohammad MasdariHemn Khezri","2020","http://link.springer.com/article/10.1007/s00607-020-00812-x","Article"
"Smart Meter Selection Using Pythagorean Fuzzy Analytic Hierarchy Process","Intelligent and Fuzzy Techniques in Big Data Analytics and Decision Making","","","","10.1007/978-3-030-23756-1_107","Mehmet YörükoğluSerhat Aydın","2020","http://link.springer.com/chapter/10.1007/978-3-030-23756-1_107","Chapter"
"A Comprehensive Survey on Travel Recommender Systems","Archives of Computational Methods in Engineering","","27","5","10.1007/s11831-019-09363-7","Kinjal ChaudhariAnkit Thakkar","2020","http://link.springer.com/article/10.1007/s11831-019-09363-7","Article"
"Systematic manufacturability evaluation using dimensionless metrics and singular value decomposition: a case study for additive manufacturing","The International Journal of Advanced Manufacturing Technology","","","","10.1007/s00170-020-06158-0","Eric CoatanéaHari P. N. NagarajanSuraj PanickerRomaric Prod’honHossein MokhtarianAnanda ChakrabortiHenri ParisIñigo Flores ItuarteKarl R. Haapala","2020","http://link.springer.com/article/10.1007/s00170-020-06158-0","Article"
"Navigating High Performance Computing for Geospatial Applications","High Performance Computing for Geospatial Applications","","","","10.1007/978-3-030-47998-5_1","Wenwu TangShaowen Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-47998-5_1","Chapter"
"Introducing a New Supply Chain Management Concept by Hybridizing TOPSIS, IoT and Cloud Computing","Journal of The Institution of Engineers (India): Series C","","","","10.1007/s40032-020-00619-x","Biswanath ChakrabortySantanu Das","2020","http://link.springer.com/article/10.1007/s40032-020-00619-x","Article"
"From mobility patterns to behavioural change: leveraging travel behaviour and personality profiles to nudge for sustainable transportation","Journal of Intelligent Information Systems","","54","1","10.1007/s10844-018-0528-1","Evangelia AnagnostopoulouJasna UrbančičEfthimios BothosBabis MagoutasLuka BradeskoJohann SchrammelGregoris Mentzas","2020","http://link.springer.com/article/10.1007/s10844-018-0528-1","Article"
"A Customer-Oriented Assortment Selection in the Big Data Environment","Advances in E-Business Engineering for Ubiquitous Computing","","","","10.1007/978-3-030-34986-8_11","Morteza SaberiZahra SaberiMehdi Rajabi AasadabadiOmar Khadeer HussainElizabeth Chang","2020","http://link.springer.com/chapter/10.1007/978-3-030-34986-8_11","Chapter"
"An Unsupervised Data Mining Approach for Clustering Customers of Abrasive Manufacturer","Intelligent and Fuzzy Techniques in Big Data Analytics and Decision Making","","","","10.1007/978-3-030-23756-1_52","Dilek AkburakNecla YelOzlem Senvar","2020","http://link.springer.com/chapter/10.1007/978-3-030-23756-1_52","Chapter"
"Delineation of management zones with spatial data fusion and belief theory","Precision Agriculture","","21","4","10.1007/s11119-019-09696-0","Claudia VallentinEike Stefan DobersSibylle ItzerottBirgit KleinschmitDaniel Spengler","2020","http://link.springer.com/article/10.1007/s11119-019-09696-0","Article"
"An Approach for Networking of Wireless Sensors and Embedded Systems Applied for Monitoring of Environment Data","Data Science: New Issues, Challenges and Applications","","","","10.1007/978-3-030-39250-5_4","Dalė DzemydienėVytautas Radzevičius","2020","http://link.springer.com/chapter/10.1007/978-3-030-39250-5_4","Chapter"
"Process Mining Application for Analysis of Customer’s Different Visits in a Shopping Mall","Intelligent and Fuzzy Techniques in Big Data Analytics and Decision Making","","","","10.1007/978-3-030-23756-1_20","Onur DoganCarlos Fernandez-LlatasBasar Oztaysi","2020","http://link.springer.com/chapter/10.1007/978-3-030-23756-1_20","Chapter"
"Multi-objective hybrid flow shop scheduling with variable discrete production speed levels and time-of-use energy prices","Journal of Business Economics","","","","10.1007/s11573-020-00971-5","Sven SchulzUdo BuscherLiji Shen","2020","http://link.springer.com/article/10.1007/s11573-020-00971-5","Article"
"Multi-view visual Bayesian personalized ranking for restaurant recommendation","Applied Intelligence","","50","9","10.1007/s10489-020-01703-6","Xiaoyan ZhangHaihua LuoBowei ChenGuibing Guo","2020","http://link.springer.com/article/10.1007/s10489-020-01703-6","Article"
"Several Applications Based on the Definite Integral Models for (Generalized) Intuitionistic (Multiplicative) Fuzzy Information","Generalized Intuitionistic Multiplicative Fuzzy Calculus Theory and Applications","","","","10.1007/978-981-15-5612-8_5","Shan YuZeshui Xu","2020","http://link.springer.com/chapter/10.1007/978-981-15-5612-8_5","Chapter"
"Fundamental Concepts and Framework","Value Based and Intelligent Asset Management","","","","10.1007/978-3-030-20704-5_1","Adolfo Crespo MárquezMarco MacchiAjith Kumar Parlikad","2020","http://link.springer.com/chapter/10.1007/978-3-030-20704-5_1","Chapter"
"Analyzing multimodal transportation problem and its application to artificial intelligence","Neural Computing and Applications","","32","7","10.1007/s00521-019-04393-5","Gurupada MaitySankar Kumar RoyJosé Luis Verdegay","2020","http://link.springer.com/article/10.1007/s00521-019-04393-5","Article"
"Extracting LSA topics as features for text classifiers across different knowledge domains","Quality & Quantity","","54","1","10.1007/s11135-019-00954-x","Nicholas EvangelopoulosS. Yasaman Amirkiaee","2020","http://link.springer.com/article/10.1007/s11135-019-00954-x","Article"
"Group decision-making and grey programming approaches to optimal product mix in manufacturing supply chains","Neural Computing and Applications","","32","7","10.1007/s00521-018-3675-y","R. Rajesh","2020","http://link.springer.com/article/10.1007/s00521-018-3675-y","Article"
"Application of two fuzzy models using knowledge-based and linear aggregation approaches to identifying flooding-prone areas in Tehran","Natural Hazards","","100","1","10.1007/s11069-019-03816-9","Mahmoud RezaeiFarshad AmiraslaniNajmeh Neysani SamaniKazem Alavipanah","2020","http://link.springer.com/article/10.1007/s11069-019-03816-9","Article"
"Constrained Clustering: Current and New Trends","A Guided Tour of Artificial Intelligence Research","","","","10.1007/978-3-030-06167-8_14","Pierre GançarskiThi-Bich-Hanh DaoBruno CrémilleuxGermain ForestierThomas Lampert","2020","http://link.springer.com/chapter/10.1007/978-3-030-06167-8_14","Chapter"
"An Integrated SEM-Neural Network for Predicting and Understanding the Determining Factor for Institutional Repositories Adoption","Intelligent Systems and Applications","","","","10.1007/978-3-030-29513-4_38","Shahla AsadiRusli AbdullahYusmadi Yah Jusoh","2020","http://link.springer.com/chapter/10.1007/978-3-030-29513-4_38","Chapter"
"On General Framework of Type-1 Membership Function Construction: Case Study in QoS Planning","International Journal of Fuzzy Systems","","22","2","10.1007/s40815-019-00753-4","Jolanta MiliauskaitėDiana Kalibatiene","2020","http://link.springer.com/article/10.1007/s40815-019-00753-4","Article"
"An Algorithm for Ordinal Classification Based on Pairwise Comparison","Journal of Classification","","37","1","10.1007/s00357-019-9311-4","Yunli YangBaiyu ChenZhouwang Yang","2020","http://link.springer.com/article/10.1007/s00357-019-9311-4","Article"
"Risk assessment in discrete production processes considering uncertainty and reliability: Z-number multi-stage fuzzy cognitive map with fuzzy learning algorithm","Artificial Intelligence Review","","","","10.1007/s10462-020-09883-w","Mohsen Abbaspour OnariSamuel YousefiMustafa Jahangoshai Rezaee","2020","http://link.springer.com/article/10.1007/s10462-020-09883-w","Article"
"Editorial for EAIT issue 5, 2020","Education and Information Technologies","","25","5","10.1007/s10639-020-10301-5","Arthur Tatnall","2020","http://link.springer.com/article/10.1007/s10639-020-10301-5","Article"
"Improving the Performance in Occupational Health and Safety Management in the Electric Sector: An Integrated Methodology Using Fuzzy Multicriteria Approach","Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management. Human Communication, Organization and Work","","","","10.1007/978-3-030-49907-5_10","Genett Jimenez-DelgadoAlexa Senior-NavedaFreddy Marín-GonzalezJesus García-GuilianyLina Fontalvo-MolinaMiguel Ruiz-MuñozHugo Hernández-PalmaBertha Santos-Hernandez","2020","http://link.springer.com/chapter/10.1007/978-3-030-49907-5_10","Chapter"
"Group Support Systems: Past, Present, and Future","Handbook of Group Decision and Negotiation","","","","10.1007/978-3-030-12051-1_47-1","Fran Ackermann","2020","http://link.springer.com/referenceworkentry/10.1007/978-3-030-12051-1_47-1","ReferenceWorkEntry"
"Multi-fidelity design optimisation strategy under uncertainty with limited computational budget","Optimization and Engineering","","","","10.1007/s11081-020-09510-1","Péter Zénó KorondiMariapia MarchiLucia ParussiniCarlo Poloni","2020","http://link.springer.com/article/10.1007/s11081-020-09510-1","Article"
"Dynamics of Knowledge Management in 4IR Through HR Interventions: Conceptual Framework","Intelligent Computing and Innovation on Data Science","","","","10.1007/978-981-15-3284-9_79","Arindam ChakrabartyUday Sankar Das","2020","http://link.springer.com/chapter/10.1007/978-981-15-3284-9_79","Chapter"
"Security and Privacy in the TeSLA Architecture","Engineering Data-Driven Adaptive Trust-based e-Assessment Systems","","","","10.1007/978-3-030-29326-0_5","Christophe KiennertMalinka IvanovaAnna RozevaJoaquin Garcia-Alfaro","2020","http://link.springer.com/chapter/10.1007/978-3-030-29326-0_5","Chapter"
"A review of condition-based maintenance: Its prognostic and operational aspects","Frontiers of Engineering Management","","7","3","10.1007/s42524-020-0121-5","Yanrong LiShizhe PengYanting LiWei Jiang","2020","http://link.springer.com/article/10.1007/s42524-020-0121-5","Article"
"Evaluation of Hydroponic System in Vertical Farming via Fuzzy EDAS Method","Intelligent and Fuzzy Techniques in Big Data Analytics and Decision Making","","","","10.1007/978-3-030-23756-1_89","A. Cagri TolgaBerkan GamsizMurat Basar","2020","http://link.springer.com/chapter/10.1007/978-3-030-23756-1_89","Chapter"
"A new preference disaggregation method for clustering problem: DISclustering","Soft Computing","","24","6","10.1007/s00500-019-04210-0","Majid EsmaelianHadi ShahmoradiFateme Nemati","2020","http://link.springer.com/article/10.1007/s00500-019-04210-0","Article"
"Sorting-Based Interactive Regret Minimization","Web and Big Data","","","","10.1007/978-3-030-60290-1_36","Jiping ZhengChen Chen","2020","http://link.springer.com/chapter/10.1007/978-3-030-60290-1_36","Chapter"
"A fuzzy TOPSIS based analysis toward selection of effective security requirements engineering approach for trustworthy healthcare software development","BMC Medical Informatics and Decision Making","","20","1","10.1186/s12911-020-01209-8","Md Tarique Jamal AnsariFahad Ahmed Al-ZahraniDhirendra PandeyAlka Agrawal","2020","http://link.springer.com/article/10.1186/s12911-020-01209-8","Article"
"Selecting Normalization Techniques for the Analytical Hierarchy Process","Technological Innovation for Life Improvement","","","","10.1007/978-3-030-45124-0_4","Nazanin VafaeiRita A. RibeiroLuis M. Camarinha-Matos","2020","http://link.springer.com/chapter/10.1007/978-3-030-45124-0_4","Chapter"
"BSC-Based Evaluation for the Factors Affecting the Performance of Wind Energy Companies","Strategic Priorities in Competitive Environments","","","","10.1007/978-3-030-45023-6_1","Hasan DinçerSerhat YükselGözde Gülseven UbayHüsne Karakuş","2020","http://link.springer.com/chapter/10.1007/978-3-030-45023-6_1","Chapter"
"A survey of decision-making methods with probabilistic linguistic information: bibliometrics, preliminaries, methodologies, applications and future directions","Fuzzy Optimization and Decision Making","","19","1","10.1007/s10700-019-09309-5","Huchang LiaoXiaomei MiZeshui Xu","2020","http://link.springer.com/article/10.1007/s10700-019-09309-5","Article"
"2020 Annual Meeting Official Proceedings, Volume XXI","Annals of Surgical Oncology","","27","2","10.1245/s10434-020-08630-3","","2020","http://link.springer.com/article/10.1245/s10434-020-08630-3","Article"
"An experimental survey of regret minimization query and variants: bridging the best worlds between top-k query and skyline query","The VLDB Journal","","29","1","10.1007/s00778-019-00570-z","Min XieRaymond Chi-Wing WongAshwin Lall","2020","http://link.springer.com/article/10.1007/s00778-019-00570-z","Article"
"On Aggregation in Ensembles of Multilabel Classifiers","Discovery Science","","","","10.1007/978-3-030-61527-7_35","Vu-Linh NguyenEyke HüllermeierMichael RappEneldo Loza MencíaJohannes Fürnkranz","2020","http://link.springer.com/chapter/10.1007/978-3-030-61527-7_35","Chapter"
"Intuitionistic Fuzzy TOPSIS method for green supplier selection problem","Soft Computing","","24","3","10.1007/s00500-019-04054-8","Babak Daneshvar RouyendeghAbdullah YildizbasiPelin Üstünyer","2020","http://link.springer.com/article/10.1007/s00500-019-04054-8","Article"
"A Review on Architecture, Performance and Reliability of Hybrid Power System","Journal of The Institution of Engineers (India): Series B","","101","5","10.1007/s40031-020-00473-6","Rita BanikPriyanath Das","2020","http://link.springer.com/article/10.1007/s40031-020-00473-6","Article"
"Group decision-making framework using complex Pythagorean fuzzy information","Neural Computing and Applications","","","","10.1007/s00521-020-05100-5","Xueling MaMuhammad AkramKiran ZahidJosé Carlos R. Alcantud","2020","http://link.springer.com/article/10.1007/s00521-020-05100-5","Article"
"Studying productivity using a synergy between the balanced scorecard and analytic network process","OPSEARCH","","57","4","10.1007/s12597-020-00466-5","Sara Fanati Rashidi","2020","http://link.springer.com/article/10.1007/s12597-020-00466-5","Article"
"Introduction","Development Studies in Regional Science","","","","10.1007/978-981-15-1435-7_1","William M. BowenZhenhua ChenDale Whittington","2020","http://link.springer.com/chapter/10.1007/978-981-15-1435-7_1","Chapter"
"Fast feature selection algorithm for neighborhood rough set model based on Bucket and Trie structures","Granular Computing","","5","3","10.1007/s41066-019-00162-w","Rachid BenouiniImad BatiouaSoufiane EzghariKhalid ZenkouarAzeddine Zahi","2020","http://link.springer.com/article/10.1007/s41066-019-00162-w","Article"
"A score assignment method for factors in mineral prospectivity modeling","Geosciences Journal","","","","10.1007/s12303-020-0028-5","Shiping YeShengjia XuChizhi XiaXiaocan ZhangCheng Su","2020","http://link.springer.com/article/10.1007/s12303-020-0028-5","Article"
"An Energy Efficient e-Healthcare Framework Supported by Novel EO-μGA (Extremal Optimization Tuned Micro-Genetic Algorithm)","Information Systems Frontiers","","","","10.1007/s10796-020-10016-5","Abhishek MajumdarTapas DebnathArpita BiswasSandeep K. SoodKrishna Lal Baishnab","2020","http://link.springer.com/article/10.1007/s10796-020-10016-5","Article"
"Smart recovery decision-making of used industrial equipment for sustainable manufacturing: belt lifter case study","Journal of Intelligent Manufacturing","","31","1","10.1007/s10845-018-1439-2","Kai MengXiaoming QianPeihuang LouJiong Zhang","2020","http://link.springer.com/article/10.1007/s10845-018-1439-2","Article"
"Real time fall detection in fog computing scenario","Cluster Computing","","23","4","10.1007/s10586-020-03051-z","Rashmi ShrivastavaManju Pandey","2020","http://link.springer.com/article/10.1007/s10586-020-03051-z","Article"
"A data-driven multi-fidelity simulation optimization for medical staff configuration at an emergency department in Hong Kong","Flexible Services and Manufacturing Journal","","","","10.1007/s10696-020-09395-3","Hainan GuoHaobin GuYu ZhouJiaxuan Peng","2020","http://link.springer.com/article/10.1007/s10696-020-09395-3","Article"
"Customized ranking for products through online reviews: a method incorporating prospect theory with an improved VIKOR","Applied Intelligence","","50","6","10.1007/s10489-019-01577-3","Chuan ZhangYu-xin TianLing-wei FanYing-hui Li","2020","http://link.springer.com/article/10.1007/s10489-019-01577-3","Article"
"Resilience of Interconnected Infrastructures and Systems: The RESIIST Project","Applied Technologies","","","","10.1007/978-3-030-42517-3_20","Daouda KamissokoBlazho NastovVincent ChapurlatHélène DolidonAurelia Bony-DandrieuxBruno BarrocaMickael MarechalJerome TixierMatthieu AllonFrederick BenabenNicolas DaclinAlexis MullerNicolas SalatgeValerie November","2020","http://link.springer.com/chapter/10.1007/978-3-030-42517-3_20","Chapter"
"Main Performance Categories: Effectiveness and Efficiency","Performance Evaluation","","","","10.1007/978-3-030-38732-7_1","Prof. Dr. Harald DyckhoffProf. Dr. Rainer Souren","2020","http://link.springer.com/chapter/10.1007/978-3-030-38732-7_1","Chapter"
"Linking Human Factors to Assess Human Reliability","Human-Friendly Robotics 2019","","","","10.1007/978-3-030-42026-0_12","Fabio FruggieroMarcello FeraAlfredo LambiaseValentina Di Pasquale","2020","http://link.springer.com/chapter/10.1007/978-3-030-42026-0_12","Chapter"
"A Combined AHP-TOPSIS Approach for Evaluating the Process of Innovation and Integration of Management Systems in the Logistic Sector","HCI International 2020 – Late Breaking Papers: Interaction, Knowledge and Social Media","","","","10.1007/978-3-030-60152-2_40","Genett Jiménez-DelgadoGilberto SantosMaría João FélixPaulo TeixeiraJosé Carlos Sá","2020","http://link.springer.com/chapter/10.1007/978-3-030-60152-2_40","Chapter"
"RS-HeRR: a rough set-based Hebbian rule reduction neuro-fuzzy system","Neural Computing and Applications","","","","10.1007/s00521-020-04997-2","Feng LiuArif Ahmed SekhChai QuekGeok See NgDilip K. Prasad","2020","http://link.springer.com/article/10.1007/s00521-020-04997-2","Article"
"Agent Reasoning in AI-Powered Negotiation","Handbook of Group Decision and Negotiation","","","","10.1007/978-3-030-12051-1_26-1","Tinglong DaiKatia SycaraRonghuo Zheng","2020","http://link.springer.com/referenceworkentry/10.1007/978-3-030-12051-1_26-1","ReferenceWorkEntry"
"The age of intelligent retailing: personalized offers in travel for a segment of ONE","Journal of Revenue and Pricing Management","","","","10.1057/s41272-020-00265-z","B. Vinod","2020","http://link.springer.com/article/10.1057/s41272-020-00265-z","Article"
"Enhancement of the Dynamic Computation-Offloading Service Selection Framework in Mobile Cloud Environment","Wireless Personal Communications","","112","1","10.1007/s11277-019-07023-4","S. NagasundariS. RavimaranG. V. Uma","2020","http://link.springer.com/article/10.1007/s11277-019-07023-4","Article"
"Orchestration from the Cloud to the Edge","The Cloud-to-Thing Continuum","","","","10.1007/978-3-030-41110-7_4","Sergej SvorobejMalika BendechacheFrank GriesingerJörg Domaschka","2020","http://link.springer.com/chapter/10.1007/978-3-030-41110-7_4","Chapter"
"Identifying critical factors that affect the application of information technology in construction management: A case study of China","Frontiers of Engineering Management","","","","10.1007/s42524-020-0122-4","Meishan JiaYouquan XuPengwang HeLingmin Zhao","2020","http://link.springer.com/article/10.1007/s42524-020-0122-4","Article"
"Organizational excellence methodologies (OEMs): a systematic literature review","International Journal of System Assurance Engineering and Management","","","","10.1007/s13198-020-01017-3","Alaa M. UbaidFikri T. DweiriUdechukwu Ojiako","2020","http://link.springer.com/article/10.1007/s13198-020-01017-3","Article"
"GIS-based comparison of the GA-LR ensemble method and statistical models at Sefiedrood Basin, Iran","Arabian Journal of Geosciences","","13","19","10.1007/s12517-020-06004-3","Sina ParyaniAminreza NeshatSaman JavadiBiswajeet Pradhan","2020","http://link.springer.com/article/10.1007/s12517-020-06004-3","Article"
"Pinch analysis to reduce fire susceptibility by redeveloping urban built forms","Clean Technologies and Environmental Policy","","22","7","10.1007/s10098-020-01895-y","Vaibhav KumarSantanu BandyopadhyayKrithi RamamrithamArnab Jana","2020","http://link.springer.com/article/10.1007/s10098-020-01895-y","Article"
"Consensus Algorithm","Decentralised Internet of Things","","","","10.1007/978-3-030-38677-1_5","Rashmi BhardwajDebabrata Datta","2020","http://link.springer.com/chapter/10.1007/978-3-030-38677-1_5","Chapter"
"Evaluation of Decision-Making Chains and their Fractal Dimensions","Integrative Psychological and Behavioral Science","","","","10.1007/s12124-020-09566-9","Eugene Dulov","2020","http://link.springer.com/article/10.1007/s12124-020-09566-9","Article"
"Environmental and infrastructural effects on respiratory disease exacerbation: a LBSN and ANN-based spatio-temporal modelling","Environmental Monitoring and Assessment","","192","2","10.1007/s10661-019-7987-x","Zeinab Neisani SamaniMohammad KarimiAliasghar Alesheikh","2020","http://link.springer.com/article/10.1007/s10661-019-7987-x","Article"
"Structuring Decisions Under Deep Uncertainty","Topoi","","39","2","10.1007/s11245-018-9584-y","Casey Helgeson","2020","http://link.springer.com/article/10.1007/s11245-018-9584-y","Article"
"A trust-enhanced and preference-aware collaborative method for recommending new energy vehicle","Environmental Science and Pollution Research","","","","10.1007/s11356-020-10834-9","Yuan LuoXi ChenFang FangXiao ZhangNing Guo","2020","http://link.springer.com/article/10.1007/s11356-020-10834-9","Article"
"Service selection mechanisms in the Internet of Things (IoT): a systematic and comprehensive study","Cluster Computing","","23","2","10.1007/s10586-019-02984-4","Yunyan LiYuansheng HuangMeimei ZhangLila Rajabion","2020","http://link.springer.com/article/10.1007/s10586-019-02984-4","Article"
"An Integrated Balanced Scorecard and Fuzzy BOCR Decision Model for Performance Evaluation","Intelligent and Fuzzy Techniques in Big Data Analytics and Decision Making","","","","10.1007/978-3-030-23756-1_101","Kübra KarabeceTuncay Gürbüz","2020","http://link.springer.com/chapter/10.1007/978-3-030-23756-1_101","Chapter"
"CityAction a Smart-City Platform Architecture","Advances in Information and Communication","","","","10.1007/978-3-030-12388-8_16","Pedro MartinsDaniel AlbuquerqueCristina WanzellerFilipe CaldeiraPaulo ToméFilipe Sá","2020","http://link.springer.com/chapter/10.1007/978-3-030-12388-8_16","Chapter"
"Evaluation and selection of third party logistics provider under sustainability perspectives: an interval valued fuzzy-rough approach","Annals of Operations Research","","293","2","10.1007/s10479-019-03501-x","Jagannath RoyDragan PamučarSamarjit Kar","2020","http://link.springer.com/article/10.1007/s10479-019-03501-x","Article"
"An evaluation and ranking of evolutionary algorithms in segmenting abnormal masses in digital mammograms","Multimedia Tools and Applications","","79","27 - 28","10.1007/s11042-019-08449-5","Khaoula Belhaj SoulamiNaima KaabouchMohamed Nabil SaidiAhmed Tamtaoui","2020","http://link.springer.com/article/10.1007/s11042-019-08449-5","Article"
