Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Systems Engineering for Sustainable Mobility","Systems Engineering in Research and Industrial Practice","","","","10.1007/978-3-030-33312-6_13","Alain Biahmou","2019","http://link.springer.com/chapter/10.1007/978-3-030-33312-6_13","Chapter"
"Classification of Smart City Research - a Descriptive Literature Review and Future Research Agenda","Information Systems Frontiers","","21","3","10.1007/s10796-019-09911-3","Parul GuptaSumedha ChauhanM. P. Jaiswal","2019","http://link.springer.com/article/10.1007/s10796-019-09911-3","Article"
"Establishing Governance for CSI: An MCDA Approach","Critical Space Infrastructures","","","","10.1007/978-3-030-12604-9_11","Alexandru GeorgescuAdrian V. GheorgheMarius-Ioan PisoPolinpapilinho F. Katina","2019","http://link.springer.com/chapter/10.1007/978-3-030-12604-9_11","Chapter"
"Evaluation of e-commerce location and entry to China – implications on shipping and trade","Journal of Shipping and Trade","","4","1","10.1186/s41072-019-0045-6","Yulia PanovaAlbert TanOlli-Pekka HilmolaM. H. PuvindranXu HongshengWeidong Li","2019","http://link.springer.com/article/10.1186/s41072-019-0045-6","Article"
"A survey on granular computing and its uncertainty measure from the perspective of rough set theory","Granular Computing","","","","10.1007/s41066-019-00204-3","Yunlong ChengFan ZhaoQinghua ZhangGuoyin Wang","2019","http://link.springer.com/article/10.1007/s41066-019-00204-3","Article"
"Selection of Gamification Elements for Demand Side Energy Management: An Application Using Hesitant Fuzzy AHP","R&D Management in the Knowledge Era","","","","10.1007/978-3-030-15409-7_11","Basar OztaysiOnur DoganHakan Gul","2019","http://link.springer.com/chapter/10.1007/978-3-030-15409-7_11","Chapter"
"Evaluating the Quality of Radiotherapy Treatment Plans for Prostate Cancer","Multiple Criteria Decision Making and Aiding","","","","10.1007/978-3-319-99304-1_2","Emma StubingtonMatthias EhrgottGlyn ShentallOmid Nohadani","2019","http://link.springer.com/chapter/10.1007/978-3-319-99304-1_2","Chapter"
"A grey correlation based supply–demand matching of machine tools with multiple quality factors in cloud manufacturing environment","Journal of Ambient Intelligence and Humanized Computing","","10","3","10.1007/s12652-018-0945-6","Xiaorong GongChao YinXiaobin Li","2019","http://link.springer.com/article/10.1007/s12652-018-0945-6","Article"
"Explaining Hierarchical Multi-linear Models","Scalable Uncertainty Management","","","","10.1007/978-3-030-35514-2_15","Christophe Labreuche","2019","http://link.springer.com/chapter/10.1007/978-3-030-35514-2_15","Chapter"
"Intelligent Network Access System for Vehicular Real-Time Service Provisioning","Learning-based VANET Communication and Security Techniques","","","","10.1007/978-3-030-01731-6_4","Liang XiaoWeihua ZhuangSheng ZhouCailian Chen","2019","http://link.springer.com/chapter/10.1007/978-3-030-01731-6_4","Chapter"
"Strategic Aspects of Energy","New Ways and Needs for Exploiting Nuclear Energy","","","","10.1007/978-3-319-97652-5_1","Didier SornetteWolfgang KrögerSpencer Wheatley","2019","http://link.springer.com/chapter/10.1007/978-3-319-97652-5_1","Chapter"
"Mobile Patient Monitoring Systems from a Benchmarking Aspect: Challenges, Open Issues and Recommended Solutions","Journal of Medical Systems","","43","7","10.1007/s10916-019-1336-z","E. M. AlmahdiA. A. ZaidanB. B. ZaidanM. A. AlsalemO. S. AlbahriA. S. Albahri","2019","http://link.springer.com/article/10.1007/s10916-019-1336-z","Article"
"A novel approach to recognize interacting features for manufacturability evaluation of prismatic parts with orthogonal features","The International Journal of Advanced Manufacturing Technology","","105","1 - 4","10.1007/s00170-019-04073-7","Manish Kumar GuptaAbinash Kumar SwainPramod Kumar Jain","2019","http://link.springer.com/article/10.1007/s00170-019-04073-7","Article"
"Exponential, Logarithmic and Compensative Generalized Aggregation Operators Under Complex Intuitionistic Fuzzy Environment","Group Decision and Negotiation","","28","5","10.1007/s10726-019-09631-8","Harish GargDimple Rani","2019","http://link.springer.com/article/10.1007/s10726-019-09631-8","Article"
"Green supplier evaluation with SWARA-TOPSIS integrated method to reduce ecological risk factors","Environmental Monitoring and Assessment","","191","12","10.1007/s10661-019-7884-3","Serap AkcanMehmet Ali Taş","2019","http://link.springer.com/article/10.1007/s10661-019-7884-3","Article"
"Providing a combined model of fuzzy AHP and numerical taxonomy analysis for sport organizational ranking and performance appraisal","International Journal of System Assurance Engineering and Management","","10","5","10.1007/s13198-019-00843-4","Mehdi SalimiMahboubeh Khodaparast","2019","http://link.springer.com/article/10.1007/s13198-019-00843-4","Article"
"Environmental Impact Assessment","Environmental Geoinformatics","","","","10.1007/978-3-030-03017-9_33","Joseph AwangeJohn Kiema","2019","http://link.springer.com/chapter/10.1007/978-3-030-03017-9_33","Chapter"
"User selection for collaboration in product development based on QFD and DEA approach","Journal of Intelligent Manufacturing","","30","5","10.1007/s10845-017-1386-3","Xuefeng Zhang","2019","http://link.springer.com/article/10.1007/s10845-017-1386-3","Article"
"Analyzing cloud based reviews for product ranking using feature based clustering algorithm","Cluster Computing","","22","3","10.1007/s10586-018-1996-3","N. GobiA. Rathinavelu","2019","http://link.springer.com/article/10.1007/s10586-018-1996-3","Article"
"Optimal replicates for designed experiments under the online framework","Research in Engineering Design","","30","3","10.1007/s00163-019-00311-x","Nandan SudarsanamBalaji Pitchai KannuDaniel D. Frey","2019","http://link.springer.com/article/10.1007/s00163-019-00311-x","Article"
"Ski Injury Predictions with Explanations","ICT Innovations 2019. Big Data Processing and Mining","","","","10.1007/978-3-030-33110-8_13","Sandro RadovanovićAndrija PetrovićBoris DelibašićMilija Suknović","2019","http://link.springer.com/chapter/10.1007/978-3-030-33110-8_13","Chapter"
"Sampling Design Optimization of Ground Radiometric Stations","Solar Resources Mapping","","","","10.1007/978-3-319-97484-2_10","Luis Martín-PomaresMartín Gastón RomeoJesús PoloLaura Frías-ParedesCarlos Fernández-Peruchena","2019","http://link.springer.com/chapter/10.1007/978-3-319-97484-2_10","Chapter"
"e-Culture: On Culture in the Digital Age","e-Services","","","","10.1007/978-3-030-01842-9_3","Alfredo M. Ronchi","2019","http://link.springer.com/chapter/10.1007/978-3-030-01842-9_3","Chapter"
"Special issue on: Optimization methods for decision making: advances and applications","Soft Computing","","23","9","10.1007/s00500-019-03945-0","Patrizia BeraldiMaurizio BocciaClaudio Sterle","2019","http://link.springer.com/article/10.1007/s00500-019-03945-0","Article"
"Efficient computation of expected hypervolume improvement using box decomposition algorithms","Journal of Global Optimization","","75","1","10.1007/s10898-019-00798-7","Kaifeng YangMichael EmmerichAndré DeutzThomas Bäck","2019","http://link.springer.com/article/10.1007/s10898-019-00798-7","Article"
"Application of Fuzzy DEMATEL Approach in Analyzing Mobile App Issues","Programming and Computer Software","","45","5","10.1134/S0361768819050050","Mamta PandeyRatnesh LitoriyaPrateek Pandey","2019","http://link.springer.com/article/10.1134/S0361768819050050","Article"
"Disaster risk evaluation using factor analysis: a case study of Chinese regions","Natural Hazards","","99","1","10.1007/s11069-019-03742-w","Ning ChenLu ChenChaosheng TangZhengjiang WuAn Chen","2019","http://link.springer.com/article/10.1007/s11069-019-03742-w","Article"
"Cost Benefits of Multi-cloud Deployment of Dynamic Computational Intelligence Applications","Web, Artificial Intelligence and Network Applications","","","","10.1007/978-3-030-15035-8_102","Geir HornPaweł SkrzypekKatarzyna MaterkaTomasz Przeździȩk","2019","http://link.springer.com/chapter/10.1007/978-3-030-15035-8_102","Chapter"
"Some Complex and Interesting Cases Solved by SIMUS","Strategic Approach in Multi-Criteria Decision Making","","","","10.1007/978-3-030-02726-1_12","Nolberto MunierEloy HontoriaFernando Jiménez-Sáez","2019","http://link.springer.com/chapter/10.1007/978-3-030-02726-1_12","Chapter"
"The iCASS Platform: Nine Principles for Landscape Conservation Design","Current Trends in Landscape Research","","","","10.1007/978-3-030-30069-2_14","Robert M. CampelloneKristina M. ChouinardNicholas A. FisichelliJohn A. GalloJoseph R. LujanRonald J. McCormickThomas A. MiewaldBrent A. MurryD. John PierceDaniel R. Shively","2019","http://link.springer.com/chapter/10.1007/978-3-030-30069-2_14","Chapter"
"Modelling the Enablers of Workforce Agility in IoT Projects: A TISM Approach","Global Journal of Flexible Systems Management","","20","2","10.1007/s40171-019-00208-7","Madhukar PatilM. Suresh","2019","http://link.springer.com/article/10.1007/s40171-019-00208-7","Article"
"Modeling Human Perceptions in e-Commerce Applications: A Case Study on Business-to-Consumers Websites in the Textile and Fashion Sector","Applying Fuzzy Logic for the Digital Economy and Society","","","","10.1007/978-3-030-03368-2_6","Adrian Castro-LopezJose M. Alonso","2019","http://link.springer.com/chapter/10.1007/978-3-030-03368-2_6","Chapter"
"Knowledge acquisition development in failure diagnosis analysis as an interactive approach","International Journal on Interactive Design and Manufacturing (IJIDeM)","","13","1","10.1007/s12008-018-0504-6","Mohammad YazdiHamzeh Soltanali","2019","http://link.springer.com/article/10.1007/s12008-018-0504-6","Article"
"An Expert System Methodology for Planning IT Projects with Hesitant Fuzzy Effort: An Application","Industrial Engineering in the Big Data Era","","","","10.1007/978-3-030-03317-0_1","Ayfer Basar","2019","http://link.springer.com/chapter/10.1007/978-3-030-03317-0_1","Chapter"
"An optimized hardware calibration technique for transmission of real-time applications in VoIP network","Multimedia Tools and Applications","","78","5","10.1007/s11042-017-5203-y","Gurjot KaurJasleen KaurShubhani AggarwalChinu SinglaNitish MahajanSakshi KaushalArun Kumar Sangaiah","2019","http://link.springer.com/article/10.1007/s11042-017-5203-y","Article"
"Towards Fuzzy Analytical Hierarchy Process Model for Performance Evaluation of Healthcare Sector Services","Information and Communication Technology for Development for Africa","","","","10.1007/978-3-030-26630-1_9","George Wamamu MusumbaRuth Diko Wario","2019","http://link.springer.com/chapter/10.1007/978-3-030-26630-1_9","Chapter"
"Association rule mining and cognitive pairwise rating based portfolio analysis for product family design","Journal of Intelligent Manufacturing","","30","4","10.1007/s10845-017-1362-y","Chih-Hsuan Wang","2019","http://link.springer.com/article/10.1007/s10845-017-1362-y","Article"
"Solving voting system by data envelopment analysis for assessing sustainability of suppliers","Group Decision and Negotiation","","28","3","10.1007/s10726-019-09616-7","Mohammad IzadikhahReza Farzipoor Saen","2019","http://link.springer.com/article/10.1007/s10726-019-09616-7","Article"
"Mathematical modeling and simulated annealing algorithm for spatial layout problem","Cluster Computing","","22","3","10.1007/s10586-018-2137-8","Liupeng JiangJie JiYuhua LuYanan ChenYue Jia","2019","http://link.springer.com/article/10.1007/s10586-018-2137-8","Article"
"Risk analysis of cloud service providers by analyzing the frequency of occurrence of problems using E-Eclat algorithm","Wireless Networks","","","","10.1007/s11276-019-02191-4","C. MuralidharanR. Anitha","2019","http://link.springer.com/article/10.1007/s11276-019-02191-4","Article"
"Application of fuzzy logic in the preparation of hazard maps of landslides triggered by the twin Ahar-Varzeghan earthquakes (2012)","Bulletin of Engineering Geology and the Environment","","78","1","10.1007/s10064-018-1235-4","M. RazifardG. ShoaeiM. Zare","2019","http://link.springer.com/article/10.1007/s10064-018-1235-4","Article"
"An algorithm for performance evaluation of resilience engineering culture based on graph theory and matrix approach","International Journal of System Assurance Engineering and Management","","10","2","10.1007/s13198-019-00774-0","Masoud RabbaniReza YazdanparastMahdi Mobini","2019","http://link.springer.com/article/10.1007/s13198-019-00774-0","Article"
"Optimization in Civil Engineering and Metaheuristic Algorithms: A Review of State-of-the-Art Developments","Computational Intelligence, Optimization and Inverse Problems with Applications in Engineering","","","","10.1007/978-3-319-96433-1_6","Gebrail BekdaşSinan Melih NigdeliAylin Ece KayabekirXin-She Yang","2019","http://link.springer.com/chapter/10.1007/978-3-319-96433-1_6","Chapter"
"Improving failure mode and effect analysis (FMEA) with consideration of uncertainty handling as an interactive approach","International Journal on Interactive Design and Manufacturing (IJIDeM)","","13","2","10.1007/s12008-018-0496-2","Mohammad Yazdi","2019","http://link.springer.com/article/10.1007/s12008-018-0496-2","Article"
"Adaptive layout for operating theatre in hospitals: different mathematical models for optimal layouts","Annals of Operations Research","","272","1 - 2","10.1007/s10479-018-2799-x","Abdelahad ChraibiIbrahim H. OsmanSaid Kharraja","2019","http://link.springer.com/article/10.1007/s10479-018-2799-x","Article"
"Dual hesitant fuzzy matrix games: based on new similarity measure","Soft Computing","","23","18","10.1007/s00500-018-3486-1","Jishu JanaSankar Kumar Roy","2019","http://link.springer.com/article/10.1007/s00500-018-3486-1","Article"
"Novel local restart strategies with hyper-populated ant colonies for dynamic optimization problems","Neural Computing and Applications","","31","1","10.1007/s00521-018-3638-3","Anandkumar PrakasamNickolas Savarimuthu","2019","http://link.springer.com/article/10.1007/s00521-018-3638-3","Article"
"Abstracts from the 4th International PPRI Conference 2019: Medicines access challenge – The value of pricing and reimbursement policies","Journal of Pharmaceutical Policy and Practice","","12","1","10.1186/s40545-019-0194-x","","2019","http://link.springer.com/article/10.1186/s40545-019-0194-x","Article"
"Value-Based Enterprise Risk Management: Ergonomics, Ethics, and Organizational Structure Considered Approach","Values, Ergonomics and Risk Management in Aviation Business Strategy","","","","10.1007/978-981-15-1006-9_2","Ayse Kucuk YilmazTriant G. Flouris","2019","http://link.springer.com/chapter/10.1007/978-981-15-1006-9_2","Chapter"
"Urban expansion modeling using an enhanced decision tree algorithm","GeoInformatica","","","","10.1007/s10707-019-00377-8","Firoozeh KarimiSelima SultanaAli Shirzadi BabakanShan Suthaharan","2019","http://link.springer.com/article/10.1007/s10707-019-00377-8","Article"
"Acquiring and Sharing Tacit Knowledge in Failure Diagnosis Analysis Using Intuitionistic and Pythagorean Assessments","Journal of Failure Analysis and Prevention","","19","2","10.1007/s11668-019-00599-w","Mohammad Yazdi","2019","http://link.springer.com/article/10.1007/s11668-019-00599-w","Article"
"CFD simulation and Pareto-based multi-objective shape optimization of the centrifugal pump inducer applying GMDH neural network, modified NSGA-II, and TOPSIS","Structural and Multidisciplinary Optimization","","60","4","10.1007/s00158-019-02280-0","Mohammad Hassan ShojaeefardSeyed Ehsan HosseiniJavad Zare","2019","http://link.springer.com/article/10.1007/s00158-019-02280-0","Article"
"Creating Layouts for Virtual Game Controllers Using Generative Design","Entertainment Computing and Serious Games","","","","10.1007/978-3-030-34644-7_19","Gabriel F. AlvesAnselmo A. MontenegroDaniela G. Trevisan","2019","http://link.springer.com/chapter/10.1007/978-3-030-34644-7_19","Chapter"
"MCDA-based deliberation to value health states: lessons learned from a pilot study","Health and Quality of Life Outcomes","","17","1","10.1186/s12955-019-1189-7","Fabia GansenJulian KlingerWolf Rogowski","2019","http://link.springer.com/article/10.1186/s12955-019-1189-7","Article"
"Rigid-flexible coupling virtual prototyping-based approach to the failure mode, effects, and criticality analysis","The International Journal of Advanced Manufacturing Technology","","100","5 - 8","10.1007/s00170-018-2641-2","Bin HeHaojun XueLilan LiuQijun PanWen TangEgon Ostrosi","2019","http://link.springer.com/article/10.1007/s00170-018-2641-2","Article"
"RecSys Issues Ontology: A Knowledge Classification of Issues for Recommender Systems Researchers","Information Systems Frontiers","","","","10.1007/s10796-019-09935-9","Lawrence BunnellKweku-Muata Osei-BrysonVictoria Y. Yoon","2019","http://link.springer.com/article/10.1007/s10796-019-09935-9","Article"
"Improving conservation practice with principles and tools from systems thinking and evaluation","Sustainability Science","","14","6","10.1007/s11625-019-00676-x","Andrew T. KnightCarly N. CookKent H. RedfordDuan BiggsClaudia RomeroAlejandro Ortega-ArguetaCameron D. NormanBeverly ParsonsMartin ReynoldsGlenda EoyangMatt Keene","2019","http://link.springer.com/article/10.1007/s11625-019-00676-x","Article"
"A blind spatial domain-based image watermarking using texture analysis and association rules mining","Multimedia Tools and Applications","","78","12","10.1007/s11042-018-6851-2","Musab GhadiLamri LaouamerLaurent NanaAnca Pascu","2019","http://link.springer.com/article/10.1007/s11042-018-6851-2","Article"
"Resilience Quantification and Assessment","The Science and Practice of Resilience","","","","10.1007/978-3-030-04565-4_6","Igor LinkovBenjamin D. Trump","2019","http://link.springer.com/chapter/10.1007/978-3-030-04565-4_6","Chapter"
"Preferences-based learning of multinomial logit model","Knowledge and Information Systems","","59","3","10.1007/s10115-018-1215-9","Manish Aggarwal","2019","http://link.springer.com/article/10.1007/s10115-018-1215-9","Article"
"An immune memory inspired case-based reasoning system to control interrupted flow at a signalized intersection","Artificial Intelligence Review","","52","3","10.1007/s10462-017-9604-0","Ali LouatiSabeur ElkosantiniSaber DarmoulLamjed Ben Said","2019","http://link.springer.com/article/10.1007/s10462-017-9604-0","Article"
"A multi-objective Gaussian process approach for optimization and prediction of carbonization process in carbon fiber production under uncertainty","Advanced Composites and Hybrid Materials","","2","3","10.1007/s42114-019-00107-6","Milad RamezankhaniBryn CrawfordHamid KhayyamMinoo NaebeRudolf SeethalerAbbas S. Milani","2019","http://link.springer.com/article/10.1007/s42114-019-00107-6","Article"
"A bibliometric analysis of Fuzzy Optimization and Decision Making (2002–2017)","Fuzzy Optimization and Decision Making","","18","3","10.1007/s10700-018-9301-8","Dejian YuZeshui XuWanru Wang","2019","http://link.springer.com/article/10.1007/s10700-018-9301-8","Article"
"Efficient Algorithm for Identification and Cache Based Discovery of Cloud Services","Mobile Networks and Applications","","24","4","10.1007/s11036-019-01256-0","Abdul Quadir MdVijayakumar VaradarajanKaran Mandal","2019","http://link.springer.com/article/10.1007/s11036-019-01256-0","Article"
"Review on carbon storage estimation of forest ecosystem and applications in China","Forest Ecosystems","","7","1","10.1186/s40663-019-0210-2","Wanlong SunXuehua Liu","2019","http://link.springer.com/article/10.1186/s40663-019-0210-2","Article"
"A New Cascade Fuzzy Power System Stabilizer for Multi-machine System Stability Enhancement","Journal of Control, Automation and Electrical Systems","","30","5","10.1007/s40313-019-00486-7","Brahim DouidiLakhdar MokraniMohamed Machmoum","2019","http://link.springer.com/article/10.1007/s40313-019-00486-7","Article"
"SCSA: Evaluating skyline queries in incomplete data","Applied Intelligence","","49","5","10.1007/s10489-018-1356-2","Yonis GulzarAli A. AlwanRadhwan Mohamed AbdullahQin XinMarwa B. Swidan","2019","http://link.springer.com/article/10.1007/s10489-018-1356-2","Article"
"Flexible and reliable ERP project customization framework to improve user satisfaction level","Cluster Computing","","22","2","10.1007/s10586-017-1664-z","S. Hameed IbrahimS. DuraisamyU. K. Sridevi","2019","http://link.springer.com/article/10.1007/s10586-017-1664-z","Article"
"Environmental choices in the era of ecological modernization: siting of common interest facilities as a multi-alternative decision field problem in insular setups","Environment Systems and Decisions","","39","1","10.1007/s10669-018-9690-9","Georgios K. VasiosAndreas Y. TroumbisYiannis ZevgolisMaria N. HatziantoniouMarios F. Balis","2019","http://link.springer.com/article/10.1007/s10669-018-9690-9","Article"
"Serendipity as an emerging design principle of the infosphere: challenges and opportunities","Ethics and Information Technology","","21","2","10.1007/s10676-018-9496-y","Urbano Reviglio","2019","http://link.springer.com/article/10.1007/s10676-018-9496-y","Article"
"The Decision-Maker, A Vital Component of the Decision-Making Process","Strategic Approach in Multi-Criteria Decision Making","","","","10.1007/978-3-030-02726-1_4","Nolberto MunierEloy HontoriaFernando Jiménez-Sáez","2019","http://link.springer.com/chapter/10.1007/978-3-030-02726-1_4","Chapter"
"A new hybrid model for quality assessment of scientific conferences based on Rough BWM and SERVQUAL","Scientometrics","","119","1","10.1007/s11192-019-03032-z","Željko StevićIrena ĐalićDragan PamučarZdravko NunićSlavko VeskovićMarko VasiljevićIlija Tanackov","2019","http://link.springer.com/article/10.1007/s11192-019-03032-z","Article"
"Sentiment Analysis Based Potential Customer Base Identification in Social Media","Contemporary Advances in Innovative and Applicable Information Technology","","","","10.1007/978-981-13-1540-4_23","Sanjay GoswamiSatrajit NandiSucheta Chatterjee","2019","http://link.springer.com/chapter/10.1007/978-981-13-1540-4_23","Chapter"
"Possibility Integral","Possibility Theory for the Design of Information Fusion Systems","","","","10.1007/978-3-030-32853-5_6","Basel SolaimanÉloi Bossé","2019","http://link.springer.com/chapter/10.1007/978-3-030-32853-5_6","Chapter"
"Assessing the operational and economic efficiency benefits of dynamic manufacturing networks through fuzzy cognitive maps: a case study","Operational Research","","","","10.1007/s12351-019-00488-y","Ourania MarkakiDimitris Askounis","2019","http://link.springer.com/article/10.1007/s12351-019-00488-y","Article"
"System Dynamics Models, Optimization of","Encyclopedia of Complexity and Systems Science","","","","10.1007/978-3-642-27737-5_542-5","Brian DangerfieldJim Duggan","2019","http://link.springer.com/referenceworkentry/10.1007/978-3-642-27737-5_542-5","ReferenceWorkEntry"
"Study on the country risk rating with distributed crawling system","The Journal of Supercomputing","","75","10","10.1007/s11227-018-2539-7","Yuantao XieWen WangYabo GuoJuan Yang","2019","http://link.springer.com/article/10.1007/s11227-018-2539-7","Article"
"Cost-sensitive decision tree with multiple resource constraints","Applied Intelligence","","49","10","10.1007/s10489-019-01464-x","Chia-Chi WuYen-Liang ChenKwei Tang","2019","http://link.springer.com/article/10.1007/s10489-019-01464-x","Article"
"Disaster Risk Assessment","Disaster Risk Science","","","","10.1007/978-981-13-6689-5_5","Peijun Shi","2019","http://link.springer.com/chapter/10.1007/978-981-13-6689-5_5","Chapter"
"The Multicriteria Model Support to Decision in the Evaluation of Service Quality in Customer Service","Software Engineering and Algorithms in Intelligent Systems","","","","10.1007/978-3-319-91186-1_17","Tatyana Belém de Oliveira BarretoPlácido Rogério PinheiroCarolina Ferreira Gomes Silva","2019","http://link.springer.com/chapter/10.1007/978-3-319-91186-1_17","Chapter"
"An Energy-Efficient Dynamic Resource Management Approach Based on Clustering and Meta-Heuristic Algorithms in Cloud Computing IaaS Platforms","Wireless Personal Communications","","104","4","10.1007/s11277-018-6089-3","Maryam Askarizade HaghighiMehrdad MaeenMajid Haghparast","2019","http://link.springer.com/article/10.1007/s11277-018-6089-3","Article"
"Exploring the state-of-the-art service composition approaches in cloud manufacturing systems to enhance upcoming techniques","The International Journal of Advanced Manufacturing Technology","","105","1 - 4","10.1007/s00170-019-04213-z","Vahideh HayyolalamBehrouz PourgheblehAli Asghar Pourhaji KazemAli Ghaffari","2019","http://link.springer.com/article/10.1007/s00170-019-04213-z","Article"
"Logistics service provider selection for disaster preparation: a socio-technical systems perspective","Annals of Operations Research","","283","1 - 2","10.1007/s10479-018-03129-3","Seongtae KimM. RamkumarNachiappan Subramanian","2019","http://link.springer.com/article/10.1007/s10479-018-03129-3","Article"
"Statistical Analysis and Optimization of Process Parameters in Wire Cut Machining of Welded Nanostructured Hardfacing Material","Silicon","","11","3","10.1007/s12633-018-9924-y","Abhijit SahaSubhas Chandra Mondal","2019","http://link.springer.com/article/10.1007/s12633-018-9924-y","Article"
"A SMARTS-Choquet’s approach for multicriteria decision aid applied to the innovation indexes in sustainability dimensions","Soft Computing","","23","16","10.1007/s00500-018-3353-0","Marcela do Carmo SilvaGilson Brito Alves LimaCarlos Francisco Simões GomesLuis Alberto Duncan RangelRodrigo Goyannes Gusmão Caiado","2019","http://link.springer.com/article/10.1007/s00500-018-3353-0","Article"
"Assessing value in health care: using an interpretive classification system to understand existing practices based on a systematic review","BMC Health Services Research","","19","1","10.1186/s12913-019-4405-6","Brayan V. SeixasFrançois DionneTania ConteCraig Mitton","2019","http://link.springer.com/article/10.1186/s12913-019-4405-6","Article"
"Development of a monopoly pricing model for diffusion maximization in fuzzy weighted social networks with negative externalities of heterogeneous nodes using a case study","Neural Computing and Applications","","31","10","10.1007/s00521-018-3425-1","Aghdas BadieeMehdi Ghazanfari","2019","http://link.springer.com/article/10.1007/s00521-018-3425-1","Article"
"Issues in Reverse Supply Chains Logistics","Service Orientation in Holonic and Multi-Agent Manufacturing","","","","10.1007/978-3-030-03003-2_27","Ionuţ CraiuLuminiţa Duţă","2019","http://link.springer.com/chapter/10.1007/978-3-030-03003-2_27","Chapter"
"New Forward Kinematic Model of Parallel Robot Par4","Journal of Intelligent & Robotic Systems","","96","2","10.1007/s10846-018-0962-x","Sonda Abid M’hiriNeila Mezghani Ben RomdhaneTarak Damak","2019","http://link.springer.com/article/10.1007/s10846-018-0962-x","Article"
"Computing with words for student strategy evaluation in an examination","Granular Computing","","4","2","10.1007/s41066-018-0109-2","Prashant K. GuptaPranab K. Muhuri","2019","http://link.springer.com/article/10.1007/s41066-018-0109-2","Article"
"Critique of selected peer-reviewed publications on applied social life cycle assessment: focus on cases from developing countries","Clean Technologies and Environmental Policy","","21","2","10.1007/s10098-018-1644-x","G. Venkatesh","2019","http://link.springer.com/article/10.1007/s10098-018-1644-x","Article"
"Reaching for the stars: attention to multiple testing problems and method recommendations using simulation for business research","Journal of Business Economics","","89","4","10.1007/s11573-018-0919-3","Christina C. BartenschlagerJens O. Brunner","2019","http://link.springer.com/article/10.1007/s11573-018-0919-3","Article"
"On the Use of Quality Models to Characterize Trustworthiness Properties","Software Engineering for Resilient Systems","","","","10.1007/978-3-030-30856-8_11","Tania BassoHebert SilvaRegina Moraes","2019","http://link.springer.com/chapter/10.1007/978-3-030-30856-8_11","Chapter"
"Introduction: Risks of the Multi-cultural Business Environment in Aviation Business","Values, Ergonomics and Risk Management in Aviation Business Strategy","","","","10.1007/978-981-15-1006-9_3","Ayse Kucuk YilmazTriant G. Flouris","2019","http://link.springer.com/chapter/10.1007/978-981-15-1006-9_3","Chapter"
"Integrating the DEMATEL with the analytic network process for effective decision-making","Central European Journal of Operations Research","","27","3","10.1007/s10100-018-0601-4","Nikola KadoićBlaženka DivjakNina Begičević Ređep","2019","http://link.springer.com/article/10.1007/s10100-018-0601-4","Article"
"Parallel Evolutionary Algorithm in Scheduling Work Packages to Minimize Duration of Software Project Management","Software Engineering and Methodology for Emerging Domains","","","","10.1007/978-981-15-0310-8_3","Jinghui HuXu WangJian RenChao Liu","2019","http://link.springer.com/chapter/10.1007/978-981-15-0310-8_3","Chapter"
"Interval Type-2 Fuzzy Decision Making Based on TODIM","Type-2 Fuzzy Decision-Making Theories, Methodologies and Applications","","","","10.1007/978-981-13-9891-9_7","Jindong QinXinwang Liu","2019","http://link.springer.com/chapter/10.1007/978-981-13-9891-9_7","Chapter"
"Work process improvement through simulation optimization of task assignment and mental workload","Computational and Mathematical Organization Theory","","25","4","10.1007/s10588-018-9275-7","Cansu KandemirHolly A. H. Handley","2019","http://link.springer.com/article/10.1007/s10588-018-9275-7","Article"
"Selection of a Strategic Plan Using an Integrated AHP-Goal Programming Approach","Operational Research","","","","10.1007/978-3-030-10731-4_9","Dalila B. M. M. FontesTeresa PereiraMárcia Oliveira","2019","http://link.springer.com/chapter/10.1007/978-3-030-10731-4_9","Chapter"
"Identifying and Evaluating Critical Success Factors for Industrialized Building Systems Implementation: Malaysia Study","Arabian Journal for Science and Engineering","","44","10","10.1007/s13369-019-03941-4","Khaled M. Amtered El-AbidiGeorge OforiSharifah Akmam Syed ZakariaMd. Abdul MannanNoor Faisal Abas","2019","http://link.springer.com/article/10.1007/s13369-019-03941-4","Article"
"Multi-dimensional dynamic fuzzy monitoring model for the effect of water pollution treatment","Environmental Monitoring and Assessment","","191","6","10.1007/s10661-019-7502-4","Huimin LiYongchao CaoLimin Su","2019","http://link.springer.com/article/10.1007/s10661-019-7502-4","Article"
"Optimization in Waste Collection to Reach Sustainable Waste Management","Sustainable Solid Waste Collection and Management","","","","10.1007/978-3-319-93200-2_12","Ana PiresGraça MartinhoSusana RodriguesMaria Isabel Gomes","2019","http://link.springer.com/chapter/10.1007/978-3-319-93200-2_12","Chapter"
"A study for project risk management using an advanced MCDM-based DEMATEL-ANP approach","Journal of Ambient Intelligence and Humanized Computing","","10","7","10.1007/s12652-018-0973-2","You-Shyang ChenHuan-Ming ChuangArun Kumar SangaiahChien-Ku LinWen-Bin Huang","2019","http://link.springer.com/article/10.1007/s12652-018-0973-2","Article"
"Genetic Fuzzy System for Automating Maritime Risk Assessment","Uncertainty Management with Fuzzy and Rough Sets","","","","10.1007/978-3-030-10463-4_19","Alexander TeskeRafael FalconRami AbielmonaEmil Petriu","2019","http://link.springer.com/chapter/10.1007/978-3-030-10463-4_19","Chapter"
