Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Domain V: Adaptive Planning","Ace the PMI-ACP® exam","","","","10.1007/978-1-4842-2526-4_6","Sumanta Boral","2016","http://link.springer.com/chapter/10.1007/978-1-4842-2526-4_6","Chapter"
"Towards a General Information Security Management Assessment Framework to Compare Cyber-Security of Critical Infrastructure Organizations","Research and Practical Issues of Enterprise Information Systems","","","","10.1007/978-3-319-49944-4_10","Edward W. N. BernroiderSebastian MargiolAlfred Taudes","2016","http://link.springer.com/chapter/10.1007/978-3-319-49944-4_10","Chapter"
"The Composition and Resolution of Fuzzy Linguistics in Factors Space","International Conference on Oriental Thinking and Fuzzy Logic","","","","10.1007/978-3-319-30874-6_42","Jing ZouZewen Jia","2016","http://link.springer.com/chapter/10.1007/978-3-319-30874-6_42","Chapter"
"Mixed-initiative content creation","Procedural Content Generation in Games","","","","10.1007/978-3-319-42716-4_11","Antonios LiapisGillian SmithNoor Shaker","2016","http://link.springer.com/chapter/10.1007/978-3-319-42716-4_11","Chapter"
"Performance evaluation of Indian states in tourism using an integrated PROMETHEE-GAIA approach","OPSEARCH","","53","1","10.1007/s12597-015-0225-6","Rajeev RanjanPrasenjit ChatterjeeShankar Chakraborty","2016","http://link.springer.com/article/10.1007/s12597-015-0225-6","Article"
"Fuzzy Integrals","A Practical Guide to Averaging Functions","","","","10.1007/978-3-319-24753-3_4","Gleb BeliakovHumberto Bustince SolaTomasa Calvo Sánchez","2016","http://link.springer.com/chapter/10.1007/978-3-319-24753-3_4","Chapter"
"Usability evaluation of website using combined weighted method: fuzzy AHP and entropy approach","International Journal of System Assurance Engineering and Management","","7","4","10.1007/s13198-016-0462-y","Renuka NagpalDeepti MehrotraPradeep Kr. Bhatia","2016","http://link.springer.com/article/10.1007/s13198-016-0462-y","Article"
"The Molds of Intuitionistic Fuzzy Value and Their Applications","International Journal of Fuzzy Systems","","18","2","10.1007/s40815-015-0070-z","Boquan LiHui ZhangYongyi Li","2016","http://link.springer.com/article/10.1007/s40815-015-0070-z","Article"
"Approaches to carbon allowance allocation in China: a computable general equilibrium analysis","Natural Hazards","","84","1","10.1007/s11069-016-2352-7","Yun-Fei YaoQiao-Mei Liang","2016","http://link.springer.com/article/10.1007/s11069-016-2352-7","Article"
"Methodology","Vulnerability of Watersheds to Climate Change Assessed by Neural Network and Analytical Hierarchy Process","","","","10.1007/978-981-287-344-6_4","Uttam RoyMrinmoy Majumder","2016","http://link.springer.com/chapter/10.1007/978-981-287-344-6_4","Chapter"
"Analysing Complex Conflicts: Requirements for Complexity-Aware Conflict Analysis","Complexity Thinking for Peacebuilding Practice and Evaluation","","","","10.1057/978-1-137-60111-7_8","Jan Frelin","2016","http://link.springer.com/chapter/10.1057/978-1-137-60111-7_8","Chapter"
"Agent-based simulation systems for emergency management","International Journal of Automation and Computing","","13","2","10.1007/s11633-016-0958-6","Zhi-Chao SongYuan-Zheng GeHong DuanXiao-Gang Qiu","2016","http://link.springer.com/article/10.1007/s11633-016-0958-6","Article"
"Use of Six Sigma Methodology to Reduce Appointment Lead-Time in Obstetrics Outpatient Department","Journal of Medical Systems","","40","10","10.1007/s10916-016-0577-3","Miguel A. Ortiz BarriosHeriberto Felizzola Jiménez","2016","http://link.springer.com/article/10.1007/s10916-016-0577-3","Article"
"Fuzzy particle swarm optimization algorithms for the open shortest path first weight setting problem","Applied Intelligence","","45","3","10.1007/s10489-016-0776-0","Mohammad Aijaz MohiuddinSalman A. KhanAndries P. Engelbrecht","2016","http://link.springer.com/article/10.1007/s10489-016-0776-0","Article"
"A Fuzzy Approach for Performance Appraisal: The Evaluation of a Purchasing Specialist","Computational Intelligence","","","","10.1007/978-3-319-26393-9_14","Hatice EsenTuğçen HatipoğluAli İhsan Boyacı","2016","http://link.springer.com/chapter/10.1007/978-3-319-26393-9_14","Chapter"
"Medical diagnosis with the aid of using fuzzy logic and intuitionistic fuzzy logic","Applied Intelligence","","45","3","10.1007/s10489-016-0792-0","Satyajit DasDebashree GuhaBapi Dutta","2016","http://link.springer.com/article/10.1007/s10489-016-0792-0","Article"
