Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A dynamic clustering method to improve the coherency of an ANP Supermatrix","Annals of Operations Research","","254","1 - 2","10.1007/s10479-017-2403-9","Idil YavuzOrrin Cooper","2017","http://link.springer.com/article/10.1007/s10479-017-2403-9","Article"
"Vulnerability Analysis of Software Defined Networking","Foundations and Practice of Security","","","","10.1007/978-3-319-51966-1_7","Salaheddine ZerkaneDavid EspesPhilippe Le ParcFréderic Cuppens","2017","http://link.springer.com/chapter/10.1007/978-3-319-51966-1_7","Chapter"
"Applications, Conclusion and Research Challenges","Heuristic Search","","","","10.1007/978-3-319-49355-8_7","Saïd Salhi","2017","http://link.springer.com/chapter/10.1007/978-3-319-49355-8_7","Chapter"
"Consumer decision support systems for novice buyers – a design science approach","Information Systems Frontiers","","19","4","10.1007/s10796-016-9639-9","Heng TangChang Boon Patrick LeeKwee Keong Choong","2017","http://link.springer.com/article/10.1007/s10796-016-9639-9","Article"
"A two-phase data space partitioning for efficient skyline computation","Cluster Computing","","20","4","10.1007/s10586-017-1070-6","Aziz NasridinovJong-Hyeok ChoiYoung-Ho Park","2017","http://link.springer.com/article/10.1007/s10586-017-1070-6","Article"
"Sawhney Lean Educational Maturity Model at the University of Tennessee","Lean Education: An Overview of Current Issues","","","","10.1007/978-3-319-45830-4_8","Rapinder S. SawhneyEnrique Macias de Anda","2017","http://link.springer.com/chapter/10.1007/978-3-319-45830-4_8","Chapter"
"What’s New in Adaptive Management and Restoration of Coasts and Estuaries?","Estuaries and Coasts","","40","1","10.1007/s12237-016-0162-5","Joy B. Zedler","2017","http://link.springer.com/article/10.1007/s12237-016-0162-5","Article"
"A hesitant group emergency decision making method based on prospect theory","Complex & Intelligent Systems","","3","3","10.1007/s40747-017-0045-9","Zi-Xin ZhangLiang WangRosa M. RodríguezYing-Ming WangLuis Martínez","2017","http://link.springer.com/article/10.1007/s40747-017-0045-9","Article"
"Failure probability analysis by employing fuzzy fault tree analysis","International Journal of System Assurance Engineering and Management","","8","2","10.1007/s13198-017-0583-y","Mohammad YazdiFarzaneh NikfarMahnaz Nasrabadi","2017","http://link.springer.com/article/10.1007/s13198-017-0583-y","Article"
"Educational Innovation Diffusion: Confronting Complexities","Reforms and Innovation in Education","","","","10.1007/978-3-319-60246-2_2","Mark K. Warford","2017","http://link.springer.com/chapter/10.1007/978-3-319-60246-2_2","Chapter"
"Failure mode and effect analysis using MULTIMOORA method with continuous weighted entropy under interval-valued intuitionistic fuzzy environment","Soft Computing","","21","18","10.1007/s00500-016-2118-x","Hao ZhaoJian-Xin YouHu-Chen Liu","2017","http://link.springer.com/article/10.1007/s00500-016-2118-x","Article"
"A multi-attribute decision-making method with prioritization relationship and dual hesitant fuzzy decision information","International Journal of Machine Learning and Cybernetics","","8","3","10.1007/s13042-015-0356-3","Zhiliang RenCuiping Wei","2017","http://link.springer.com/article/10.1007/s13042-015-0356-3","Article"
"A survey of query result diversification","Knowledge and Information Systems","","51","1","10.1007/s10115-016-0990-4","Kaiping ZhengHongzhi WangZhixin QiJianzhong LiHong Gao","2017","http://link.springer.com/article/10.1007/s10115-016-0990-4","Article"
"An overview of interval-valued intuitionistic fuzzy information aggregations and applications","Granular Computing","","2","1","10.1007/s41066-016-0023-4","Zeshui XuXunjie Gou","2017","http://link.springer.com/article/10.1007/s41066-016-0023-4","Article"
"Extraction and Modeling of Urban Sprawl Development in Karbala City Using VHR Satellite Imagery","Spatial Modeling and Assessment of Urban Form","","","","10.1007/978-3-319-54217-1_12","Amer D. Salman Aal-shamkhiHossein MojaddadiBiswajeet PradhanSaleh Abdullahi","2017","http://link.springer.com/chapter/10.1007/978-3-319-54217-1_12","Chapter"
"Creating Public Value","The Art and Craft of Policy Advising","","","","10.1007/978-3-319-52494-8_3","David Bromell","2017","http://link.springer.com/chapter/10.1007/978-3-319-52494-8_3","Chapter"
"Resilient revenue management: a literature survey of recent theoretical advances","Journal of Revenue and Pricing Management","","16","5","10.1057/s41272-017-0087-z","Catherine CleophasDaniel KadatzSebastian Vock","2017","http://link.springer.com/article/10.1057/s41272-017-0087-z","Article"
"Assessing Commercial Viability of Technology Start-up Businesses in a Government Venture Capital under Intuitionistic Fuzzy Environment","International Journal of Fuzzy Systems","","19","2","10.1007/s40815-016-0141-9","Eric Afful-DadzieAnthony Afful-DadzieZuzana Komínková Oplatková","2017","http://link.springer.com/article/10.1007/s40815-016-0141-9","Article"
"Hazard assessment of potentially dangerous bodies within a cliff based on the Fuzzy-AHP method: a case study of the Mogao Grottoes, China","Bulletin of Engineering Geology and the Environment","","76","3","10.1007/s10064-016-0865-7","Zhiqian GuoWenwu ChenJingke ZhangFei YeXingzhou LiangFaguo HeQinglin Guo","2017","http://link.springer.com/article/10.1007/s10064-016-0865-7","Article"
"Delivery efficiency and supplier performance evaluation in China’s E-retailing industry","Journal of Systems Science and Complexity","","30","2","10.1007/s11424-017-5007-6","Yong ShiZhuofan YangHong YanXin Tian","2017","http://link.springer.com/article/10.1007/s11424-017-5007-6","Article"
"Integrated QoUE and QoS approach for optimal service composition selection in internet of services (IoS)","Multimedia Tools and Applications","","76","21","10.1007/s11042-016-3837-9","Senthil Murugan BalakrishnanArun Kumar Sangaiah","2017","http://link.springer.com/article/10.1007/s11042-016-3837-9","Article"
"Application of Life Cycle Assessment on Electronic Waste Management: A Review","Environmental Management","","59","4","10.1007/s00267-016-0812-1","Mianqiang XueZhenming Xu","2017","http://link.springer.com/article/10.1007/s00267-016-0812-1","Article"
"Estimates of Arab world research productivity associated with groundwater: a bibliometric analysis","Applied Water Science","","7","3","10.1007/s13201-016-0520-2","Shaher H. ZyoudDaniela Fuchs-Hanusch","2017","http://link.springer.com/article/10.1007/s13201-016-0520-2","Article"
"Hesitant Intuitionistic Fuzzy Aggregation Operators Based on the Archimedean t-Norms and t-Conorms","International Journal of Fuzzy Systems","","19","3","10.1007/s40815-017-0303-4","Juan-juan PengJian-qiang WangXiao-hui WuChao Tian","2017","http://link.springer.com/article/10.1007/s40815-017-0303-4","Article"
"Software","Plan Prediction","","","","10.1007/978-3-319-46430-5_7","Ray Wyatt","2017","http://link.springer.com/chapter/10.1007/978-3-319-46430-5_7","Chapter"
"Wind Energy","Handbook of Climate Change Mitigation and Adaptation","","","","10.1007/978-3-319-14409-2_34","Manfred LenzenOlivier Baboulet","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-14409-2_34","ReferenceWorkEntry"
"A systematic user-centred framework for engineering product design in small- and medium-sized enterprises (SMEs)","The International Journal of Advanced Manufacturing Technology","","91","5 - 8","10.1007/s00170-016-9857-9","Francesco GherardiniCristina RenziFrancesco Leali","2017","http://link.springer.com/article/10.1007/s00170-016-9857-9","Article"
"Society and Policy Maker’s Responsibilities","Consumer Perception of Product Risks and Benefits","","","","10.1007/978-3-319-50530-5_29","Jennifer Kuzma","2017","http://link.springer.com/chapter/10.1007/978-3-319-50530-5_29","Chapter"
"Using boundary objects to stimulate transformational thinking: storm resilience for the Port of Providence, Rhode Island (USA)","Sustainability Science","","12","3","10.1007/s11625-016-0416-y","Austin Becker","2017","http://link.springer.com/article/10.1007/s11625-016-0416-y","Article"
"Sustainability in Health care by Allocating Resources Effectively (SHARE) 10: operationalising disinvestment in a conceptual framework for resource allocation","BMC Health Services Research","","17","1","10.1186/s12913-017-2506-7","Claire HarrisSally GreenAdam G. Elshaug","2017","http://link.springer.com/article/10.1186/s12913-017-2506-7","Article"
"A hybrid artificial bee colony algorithm for optimal selection of QoS-based cloud manufacturing service composition","The International Journal of Advanced Manufacturing Technology","","88","9 - 12","10.1007/s00170-016-9034-1","Jiajun ZhouXifan Yao","2017","http://link.springer.com/article/10.1007/s00170-016-9034-1","Article"
"Modeling of groundwater productivity in northeastern Wasit Governorate, Iraq using frequency ratio and Shannon’s entropy models","Applied Water Science","","7","2","10.1007/s13201-015-0283-1","Alaa M. Al-Abadi","2017","http://link.springer.com/article/10.1007/s13201-015-0283-1","Article"
"Implementing fuzzy rank function model for a new supply chain risk management","The Journal of Supercomputing","","73","8","10.1007/s11227-017-1960-7","Ali MostafaeipourMojtaba QolipourHamidreza Eslami","2017","http://link.springer.com/article/10.1007/s11227-017-1960-7","Article"
"A comprehensive review on power distribution network reconfiguration","Energy Systems","","8","2","10.1007/s12667-016-0195-7","Sivkumar MishraDebapriya DasSubrata Paul","2017","http://link.springer.com/article/10.1007/s12667-016-0195-7","Article"
"Target priority determination methods by interval-valued intuitionistic fuzzy sets with unknown attribute weights","Journal of Shanghai Jiaotong University (Science)","","22","5","10.1007/s12204-017-1880-y","Gongguo Xu 徐公国Xiusheng Duan 段修生Hao Lü 吕豪","2017","http://link.springer.com/article/10.1007/s12204-017-1880-y","Article"
"Hesitant Fuzzy Multiple Criteria Decision Making Methods with Complete Weight Information","Hesitant Fuzzy Decision Making Methodologies and Applications","","","","10.1007/978-981-10-3265-3_4","Huchang LiaoZeshui Xu","2017","http://link.springer.com/chapter/10.1007/978-981-10-3265-3_4","Chapter"
"CAPE Role in Engineering Innovation: Part 2-The Coming Revolution","Trends and Applications in Software Engineering","","","","10.1007/978-3-319-48523-2_9","Luis PuigjanerEdrisi MuñozElisabet Capón-García","2017","http://link.springer.com/chapter/10.1007/978-3-319-48523-2_9","Chapter"
"Analyzing Multiple Rankings of Influential Nodes in Multiplex Networks","Complex Networks & Their Applications V","","","","10.1007/978-3-319-50901-3_11","Sude TavassoliKatharina A. Zweig","2017","http://link.springer.com/chapter/10.1007/978-3-319-50901-3_11","Chapter"
"An Alternative View of Importance Indices for Multichoice Games","Algorithmic Decision Theory","","","","10.1007/978-3-319-67504-6_6","Mustapha RidaouiMichel GrabischChristophe Labreuche","2017","http://link.springer.com/chapter/10.1007/978-3-319-67504-6_6","Chapter"
"Landslide susceptibility mapping using analytic hierarchy process and information value methods along a highway road section in Constantine, Algeria","Arabian Journal of Geosciences","","10","8","10.1007/s12517-017-2980-6","Yacine AchourAbderrahmane BoumezbeurRiheb HadjiAbdelmadjid ChouabbiVictor CavaleiroEl Amine Bendaoud","2017","http://link.springer.com/article/10.1007/s12517-017-2980-6","Article"
"Economic valuation for information security investment: a systematic literature review","Information Systems Frontiers","","19","5","10.1007/s10796-016-9648-8","Daniel SchatzRabih Bashroush","2017","http://link.springer.com/article/10.1007/s10796-016-9648-8","Article"
"Multi-objective integrated acyclic crew rostering and vehicle assignment problem in public bus transportation","OR Spectrum","","39","4","10.1007/s00291-017-0485-z","F. Zeynep SargutCaner AltuntaşDilek Cetin Tulazoğlu","2017","http://link.springer.com/article/10.1007/s00291-017-0485-z","Article"
"Resilience and National Security","The Palgrave Handbook of Security, Risk and Intelligence","","","","10.1057/978-1-137-53675-4_5","Gail Ridley","2017","http://link.springer.com/chapter/10.1057/978-1-137-53675-4_5","Chapter"
"Container Vessel Stowage Planning System Using Genetic Algorithm","Applications of Evolutionary Computation","","","","10.1007/978-3-319-55849-3_36","Miri Weiss CohenVitor Nazário CoelhoAdi DahanIzzik Kaspi","2017","http://link.springer.com/chapter/10.1007/978-3-319-55849-3_36","Chapter"
"Derivation of Tri-level Programming Model for Multi-Reservoir Optimal Operation in Inter-Basin Transfer-Diversion-Supply Project","Water Resources Management","","31","1","10.1007/s11269-016-1540-2","Fang WanWenlin YuanJin Zhou","2017","http://link.springer.com/article/10.1007/s11269-016-1540-2","Article"
"A memetic algorithm for a multi-objective obnoxious waste location-routing problem: a case study","Annals of Operations Research","","250","2","10.1007/s10479-016-2248-7","Nasrin AsgariMohsen RajabiMasoumeh JamshidiMaryam KhatamiReza Zanjirani Farahani","2017","http://link.springer.com/article/10.1007/s10479-016-2248-7","Article"
"Controlled and Creative Subjectivity: Expert Mediation in Aesthetic Valuation","Landscape Economics","","","","10.1007/978-3-319-54873-9_14","Colin Price","2017","http://link.springer.com/chapter/10.1007/978-3-319-54873-9_14","Chapter"
"Ranking Interval-Valued Fuzzy Numbers with Intuitionistic Fuzzy Possibility Degree and Its Application to Fuzzy Multi-Attribute Decision Making","International Journal of Fuzzy Systems","","19","3","10.1007/s40815-016-0193-x","Zhifu TaoXi LiuHuayou ChenLigang Zhou","2017","http://link.springer.com/article/10.1007/s40815-016-0193-x","Article"
